CodigoAlmacen,nombrealmacen,Marca,Genero,Tipo,f126_precio,Despacho
BBC1 ,BROKEN CHAINS MEDELLIN,DIESEL ADULTO,FEMENINO,BOLSO,1799900.0,1.0
BBC1 ,BROKEN CHAINS MEDELLIN,DIESEL ADULTO,FEMENINO,BOLSO,2799900.0,1.0
BBC1 ,BROKEN CHAINS MEDELLIN,DIESEL ADULTO,FEMENINO,BOLSO,3599900.0,1.0
BBC1 ,BROKEN CHAINS MEDELLIN,DIESEL ADULTO,FEMENINO,BUZO,1999900.0,3.0
BBC1 ,BROKEN CHAINS MEDELLIN,DIESEL ADULTO,FEMENINO,CAMISETA,499900.0,8.0
BBC1 ,BROKEN CHAINS MEDELLIN,DIESEL ADULTO,FEMENINO,CAMISETA,549900.0,10.0
BBC1 ,BROKEN CHAINS MEDELLIN,DIESEL ADULTO,FEMENINO,CHAQUETA,2799900.0,2.0
BBC1 ,BROKEN CHAINS MEDELLIN,DIESEL ADULTO,FEMENINO,CHAQUETA,3499900.0,3.0
BBC1 ,BROKEN CHAINS MEDELLIN,DIESEL ADULTO,FEMENINO,JEAN,999900.0,8.0
BBC1 ,BROKEN CHAINS MEDELLIN,DIESEL ADULTO,FEMENINO,JEAN,1149900.0,4.0
BBC1 ,BROKEN CHAINS MEDELLIN,DIESEL ADULTO,FEMENINO,JEAN,1749900.0,4.0
BBC1 ,BROKEN CHAINS MEDELLIN,DIESEL ADULTO,FEMENINO,JEAN,1799900.0,4.0
BBC1 ,BROKEN CHAINS MEDELLIN,DIESEL ADULTO,FEMENINO,JEAN,1999900.0,3.0
BBC1 ,BROKEN CHAINS MEDELLIN,DIESEL ADULTO,FEMENINO,JEAN,2099900.0,7.0
BBC1 ,BROKEN CHAINS MEDELLIN,DIESEL ADULTO,FEMENINO,JEAN,2299900.0,4.0
BBC1 ,BROKEN CHAINS MEDELLIN,DIESEL ADULTO,FEMENINO,JEAN,2949900.0,3.0
BBC1 ,BROKEN CHAINS MEDELLIN,DIESEL ADULTO,FEMENINO,JEAN,3199900.0,3.0
BBC1 ,BROKEN CHAINS MEDELLIN,DIESEL ADULTO,FEMENINO,TENIS,2099900.0,13.0
BBC1 ,BROKEN CHAINS MEDELLIN,DIESEL ADULTO,FEMENINO,ZAPATOS,3199900.0,4.0
BBC1 ,BROKEN CHAINS MEDELLIN,DIESEL ADULTO,FEMENINO,ZAPATOS,4899900.0,4.0
BBC1 ,BROKEN CHAINS MEDELLIN,DIESEL ADULTO,MASCULINO,BILLETERA,899900.0,1.0
BBC1 ,BROKEN CHAINS MEDELLIN,DIESEL ADULTO,MASCULINO,BILLETERA,999900.0,1.0
BBC1 ,BROKEN CHAINS MEDELLIN,DIESEL ADULTO,MASCULINO,BUZO,1949900.0,7.0
BBC1 ,BROKEN CHAINS MEDELLIN,DIESEL ADULTO,MASCULINO,BUZO,2449900.0,1.0
BBC1 ,BROKEN CHAINS MEDELLIN,DIESEL ADULTO,MASCULINO,CAMISA,2799900.0,2.0
BBC1 ,BROKEN CHAINS MEDELLIN,DIESEL ADULTO,MASCULINO,CAMISETA,499900.0,15.0
BBC1 ,BROKEN CHAINS MEDELLIN,DIESEL ADULTO,MASCULINO,CAMISETA,799900.0,11.0
BBC1 ,BROKEN CHAINS MEDELLIN,DIESEL ADULTO,MASCULINO,CHAQUETA,1949900.0,3.0
BBC1 ,BROKEN CHAINS MEDELLIN,DIESEL ADULTO,MASCULINO,CHAQUETA,1999900.0,3.0
BBC1 ,BROKEN CHAINS MEDELLIN,DIESEL ADULTO,MASCULINO,CHAQUETA,2299900.0,4.0
BBC1 ,BROKEN CHAINS MEDELLIN,DIESEL ADULTO,MASCULINO,CHAQUETA,3199900.0,3.0
BBC1 ,BROKEN CHAINS MEDELLIN,DIESEL ADULTO,MASCULINO,JEAN,999900.0,9.0
BBC1 ,BROKEN CHAINS MEDELLIN,DIESEL ADULTO,MASCULINO,JEAN,1499900.0,4.0
BBC1 ,BROKEN CHAINS MEDELLIN,DIESEL ADULTO,MASCULINO,JEAN,1599900.0,5.0
BBC1 ,BROKEN CHAINS MEDELLIN,DIESEL ADULTO,MASCULINO,JEAN,1799900.0,4.0
BBC1 ,BROKEN CHAINS MEDELLIN,DIESEL ADULTO,MASCULINO,JEAN,2449900.0,9.0
BBC1 ,BROKEN CHAINS MEDELLIN,DIESEL ADULTO,MASCULINO,JEAN,2599900.0,5.0
BBC1 ,BROKEN CHAINS MEDELLIN,DIESEL ADULTO,MASCULINO,TENIS,2099900.0,29.0
BBC1 ,BROKEN CHAINS MEDELLIN,MONOIC,UNISEX,BUZO,400000.0,1.0
BBC1 ,BROKEN CHAINS MEDELLIN,NEW BALANCE,FEMENINO,CAMISETA,299900.0,10.0
BBC1 ,BROKEN CHAINS MEDELLIN,NEW BALANCE,FEMENINO,PANTALON,559900.0,10.0
BBC1 ,BROKEN CHAINS MEDELLIN,NEW BALANCE,FEMENINO,PANTALON,594900.0,10.0
BBC1 ,BROKEN CHAINS MEDELLIN,NEW BALANCE,FEMENINO,PANTALON,629900.0,10.0
BBC1 ,BROKEN CHAINS MEDELLIN,NEW BALANCE,FEMENINO,TENIS,599900.0,15.0
BBC1 ,BROKEN CHAINS MEDELLIN,NEW BALANCE,FEMENINO,TENIS,659900.0,12.0
BBC1 ,BROKEN CHAINS MEDELLIN,NEW BALANCE,FEMENINO,TENIS,664900.0,12.0
BBC1 ,BROKEN CHAINS MEDELLIN,NEW BALANCE,FEMENINO,TENIS,844900.0,11.0
BBC1 ,BROKEN CHAINS MEDELLIN,NEW BALANCE,FEMENINO,TENIS,994900.0,60.0
BBC1 ,BROKEN CHAINS MEDELLIN,NEW BALANCE,MASCULINO,CAMISETA,264900.0,10.0
BBC1 ,BROKEN CHAINS MEDELLIN,NEW BALANCE,MASCULINO,CHAQUETA,1059900.0,5.0
BBC1 ,BROKEN CHAINS MEDELLIN,NEW BALANCE,MASCULINO,CHAQUETA,1289900.0,5.0
BBC1 ,BROKEN CHAINS MEDELLIN,NEW BALANCE,MASCULINO,MEDIAS,139900.0,12.0
BBC1 ,BROKEN CHAINS MEDELLIN,NEW BALANCE,MASCULINO,PANTALON,549900.0,10.0
BBC1 ,BROKEN CHAINS MEDELLIN,NEW BALANCE,MASCULINO,TENIS,724900.0,12.0
BBC1 ,BROKEN CHAINS MEDELLIN,NEW BALANCE,MASCULINO,TENIS,909900.0,12.0
BBC1 ,BROKEN CHAINS MEDELLIN,NEW BALANCE,MASCULINO,TENIS,959900.0,14.0
BBC1 ,BROKEN CHAINS MEDELLIN,NEW BALANCE,MASCULINO,TENIS,969900.0,11.0
BBC1 ,BROKEN CHAINS MEDELLIN,NEW BALANCE,MASCULINO,TENIS,994900.0,8.0
BBC1 ,BROKEN CHAINS MEDELLIN,NEW BALANCE,MASCULINO,TENIS,1019900.0,17.0
BBC1 ,BROKEN CHAINS MEDELLIN,NEW BALANCE,MASCULINO,TENIS,1319900.0,12.0
BBC1 ,BROKEN CHAINS MEDELLIN,NEW BALANCE,MASCULINO,TENIS,1399900.0,36.0
BBC1 ,BROKEN CHAINS MEDELLIN,NEW BALANCE,UNISEX,MEDIAS,124900.0,36.0
BBC1 ,BROKEN CHAINS MEDELLIN,NEW BALANCE,UNISEX,TENIS,659900.0,12.0
BBC1 ,BROKEN CHAINS MEDELLIN,NEW BALANCE,UNISEX,TENIS,724900.0,30.0
BBC1 ,BROKEN CHAINS MEDELLIN,NEW BALANCE,UNISEX,TENIS,899900.0,19.0
BBC1 ,BROKEN CHAINS MEDELLIN,NEW BALANCE,UNISEX,TENIS,959900.0,74.0
BBC1 ,BROKEN CHAINS MEDELLIN,NEW BALANCE,UNISEX,TENIS,994900.0,10.0
BBC1 ,BROKEN CHAINS MEDELLIN,NEW BALANCE,UNISEX,TENIS,999900.0,18.0
BBC1 ,BROKEN CHAINS MEDELLIN,NEW BALANCE,UNISEX,TENIS,1204900.0,12.0
BBC1 ,BROKEN CHAINS MEDELLIN,NEW BALANCE,UNISEX,TENIS,1399900.0,11.0
BBC1 ,BROKEN CHAINS MEDELLIN,NEW BALANCE,UNISEX,TENIS,1599900.0,13.0
BBC2 ,BROKEN CHAINS BOGOTA,,,,699950.0,1.0
BBC2 ,BROKEN CHAINS BOGOTA,DIESEL ADULTO,FEMENINO,BOLSO,1799900.0,1.0
BBC2 ,BROKEN CHAINS BOGOTA,DIESEL ADULTO,FEMENINO,BOLSO,2799900.0,1.0
BBC2 ,BROKEN CHAINS BOGOTA,DIESEL ADULTO,FEMENINO,BOLSO,3599900.0,1.0
BBC2 ,BROKEN CHAINS BOGOTA,DIESEL ADULTO,FEMENINO,BUZO,1999900.0,4.0
BBC2 ,BROKEN CHAINS BOGOTA,DIESEL ADULTO,FEMENINO,BUZO,2099900.0,1.0
BBC2 ,BROKEN CHAINS BOGOTA,DIESEL ADULTO,FEMENINO,BUZO,2949900.0,3.0
BBC2 ,BROKEN CHAINS BOGOTA,DIESEL ADULTO,FEMENINO,CAMISETA,499900.0,8.0
BBC2 ,BROKEN CHAINS BOGOTA,DIESEL ADULTO,FEMENINO,CAMISETA,549900.0,12.0
BBC2 ,BROKEN CHAINS BOGOTA,DIESEL ADULTO,FEMENINO,CAMISETA,3999900.0,2.0
BBC2 ,BROKEN CHAINS BOGOTA,DIESEL ADULTO,FEMENINO,CHAQUETA,2799900.0,1.0
BBC2 ,BROKEN CHAINS BOGOTA,DIESEL ADULTO,FEMENINO,CHAQUETA,2999000.0,4.0
BBC2 ,BROKEN CHAINS BOGOTA,DIESEL ADULTO,FEMENINO,CHAQUETA,3499900.0,3.0
BBC2 ,BROKEN CHAINS BOGOTA,DIESEL ADULTO,FEMENINO,CHAQUETA,3599900.0,3.0
BBC2 ,BROKEN CHAINS BOGOTA,DIESEL ADULTO,FEMENINO,CHAQUETA,4799900.0,2.0
BBC2 ,BROKEN CHAINS BOGOTA,DIESEL ADULTO,FEMENINO,JEAN,999900.0,8.0
BBC2 ,BROKEN CHAINS BOGOTA,DIESEL ADULTO,FEMENINO,JEAN,1149900.0,4.0
BBC2 ,BROKEN CHAINS BOGOTA,DIESEL ADULTO,FEMENINO,JEAN,1749900.0,4.0
BBC2 ,BROKEN CHAINS BOGOTA,DIESEL ADULTO,FEMENINO,JEAN,1799900.0,4.0
BBC2 ,BROKEN CHAINS BOGOTA,DIESEL ADULTO,FEMENINO,JEAN,1999900.0,6.0
BBC2 ,BROKEN CHAINS BOGOTA,DIESEL ADULTO,FEMENINO,JEAN,2099900.0,10.0
BBC2 ,BROKEN CHAINS BOGOTA,DIESEL ADULTO,FEMENINO,JEAN,2299900.0,3.0
BBC2 ,BROKEN CHAINS BOGOTA,DIESEL ADULTO,FEMENINO,JEAN,2499900.0,2.0
BBC2 ,BROKEN CHAINS BOGOTA,DIESEL ADULTO,FEMENINO,JEAN,2949900.0,2.0
BBC2 ,BROKEN CHAINS BOGOTA,DIESEL ADULTO,FEMENINO,JEAN,3199900.0,5.0
BBC2 ,BROKEN CHAINS BOGOTA,DIESEL ADULTO,FEMENINO,TENIS,2099900.0,19.0
BBC2 ,BROKEN CHAINS BOGOTA,DIESEL ADULTO,FEMENINO,ZAPATOS,3199900.0,4.0
BBC2 ,BROKEN CHAINS BOGOTA,DIESEL ADULTO,FEMENINO,ZAPATOS,4899900.0,4.0
BBC2 ,BROKEN CHAINS BOGOTA,DIESEL ADULTO,MASCULINO,BILLETERA,899900.0,1.0
BBC2 ,BROKEN CHAINS BOGOTA,DIESEL ADULTO,MASCULINO,BILLETERA,999900.0,1.0
BBC2 ,BROKEN CHAINS BOGOTA,DIESEL ADULTO,MASCULINO,BUZO,1949900.0,6.0
BBC2 ,BROKEN CHAINS BOGOTA,DIESEL ADULTO,MASCULINO,BUZO,2449900.0,5.0
BBC2 ,BROKEN CHAINS BOGOTA,DIESEL ADULTO,MASCULINO,CAMISA,2799900.0,2.0
BBC2 ,BROKEN CHAINS BOGOTA,DIESEL ADULTO,MASCULINO,CAMISETA,499900.0,15.0
BBC2 ,BROKEN CHAINS BOGOTA,DIESEL ADULTO,MASCULINO,CAMISETA,799900.0,11.0
BBC2 ,BROKEN CHAINS BOGOTA,DIESEL ADULTO,MASCULINO,CHAQUETA,1949900.0,7.0
BBC2 ,BROKEN CHAINS BOGOTA,DIESEL ADULTO,MASCULINO,CHAQUETA,1999900.0,6.0
BBC2 ,BROKEN CHAINS BOGOTA,DIESEL ADULTO,MASCULINO,CHAQUETA,2299900.0,6.0
BBC2 ,BROKEN CHAINS BOGOTA,DIESEL ADULTO,MASCULINO,CHAQUETA,3199900.0,3.0
BBC2 ,BROKEN CHAINS BOGOTA,DIESEL ADULTO,MASCULINO,JEAN,999900.0,9.0
BBC2 ,BROKEN CHAINS BOGOTA,DIESEL ADULTO,MASCULINO,JEAN,1499900.0,4.0
BBC2 ,BROKEN CHAINS BOGOTA,DIESEL ADULTO,MASCULINO,JEAN,1599900.0,5.0
BBC2 ,BROKEN CHAINS BOGOTA,DIESEL ADULTO,MASCULINO,JEAN,1799900.0,4.0
BBC2 ,BROKEN CHAINS BOGOTA,DIESEL ADULTO,MASCULINO,JEAN,2449900.0,5.0
BBC2 ,BROKEN CHAINS BOGOTA,DIESEL ADULTO,MASCULINO,JEAN,2599900.0,5.0
BBC2 ,BROKEN CHAINS BOGOTA,DIESEL ADULTO,MASCULINO,TENIS,2099900.0,20.0
BBC2 ,BROKEN CHAINS BOGOTA,MONOIC,UNISEX,BUZO,400000.0,14.0
BBC2 ,BROKEN CHAINS BOGOTA,MONOIC,UNISEX,BUZO,415000.0,4.0
BBC2 ,BROKEN CHAINS BOGOTA,MONOIC,UNISEX,BUZO,460000.0,1.0
BBC2 ,BROKEN CHAINS BOGOTA,MONOIC,UNISEX,CAMISETA,220000.0,6.0
BBC2 ,BROKEN CHAINS BOGOTA,MONOIC,UNISEX,CAMISETA,260000.0,2.0
BBC2 ,BROKEN CHAINS BOGOTA,MONOIC,UNISEX,CAMISETA,270000.0,1.0
BBC2 ,BROKEN CHAINS BOGOTA,MONOIC,UNISEX,PANTALON,360000.0,2.0
BBC2 ,BROKEN CHAINS BOGOTA,MONOIC,UNISEX,PANTALON,415000.0,3.0
BBC2 ,BROKEN CHAINS BOGOTA,NEW BALANCE,FEMENINO,BUZO,475900.0,1.0
BBC2 ,BROKEN CHAINS BOGOTA,NEW BALANCE,FEMENINO,BUZO,569900.0,2.0
BBC2 ,BROKEN CHAINS BOGOTA,NEW BALANCE,FEMENINO,CAMISETA,299900.0,8.0
BBC2 ,BROKEN CHAINS BOGOTA,NEW BALANCE,FEMENINO,CHAQUETA,819900.0,1.0
BBC2 ,BROKEN CHAINS BOGOTA,NEW BALANCE,FEMENINO,PANTALON,559900.0,8.0
BBC2 ,BROKEN CHAINS BOGOTA,NEW BALANCE,FEMENINO,PANTALON,594900.0,8.0
BBC2 ,BROKEN CHAINS BOGOTA,NEW BALANCE,FEMENINO,PANTALON,629900.0,8.0
BBC2 ,BROKEN CHAINS BOGOTA,NEW BALANCE,FEMENINO,SUDADERA,538900.0,2.0
BBC2 ,BROKEN CHAINS BOGOTA,NEW BALANCE,FEMENINO,TENIS,599900.0,14.0
BBC2 ,BROKEN CHAINS BOGOTA,NEW BALANCE,FEMENINO,TENIS,659900.0,12.0
BBC2 ,BROKEN CHAINS BOGOTA,NEW BALANCE,FEMENINO,TENIS,664900.0,12.0
BBC2 ,BROKEN CHAINS BOGOTA,NEW BALANCE,FEMENINO,TENIS,844900.0,11.0
BBC2 ,BROKEN CHAINS BOGOTA,NEW BALANCE,FEMENINO,TENIS,994900.0,60.0
BBC2 ,BROKEN CHAINS BOGOTA,NEW BALANCE,MASCULINO,CAMISETA,264900.0,10.0
BBC2 ,BROKEN CHAINS BOGOTA,NEW BALANCE,MASCULINO,CHAQUETA,1059900.0,4.0
BBC2 ,BROKEN CHAINS BOGOTA,NEW BALANCE,MASCULINO,CHAQUETA,1289900.0,4.0
BBC2 ,BROKEN CHAINS BOGOTA,NEW BALANCE,MASCULINO,MEDIAS,139900.0,12.0
BBC2 ,BROKEN CHAINS BOGOTA,NEW BALANCE,MASCULINO,PANTALON,549900.0,10.0
BBC2 ,BROKEN CHAINS BOGOTA,NEW BALANCE,MASCULINO,TENIS,705900.0,1.0
BBC2 ,BROKEN CHAINS BOGOTA,NEW BALANCE,MASCULINO,TENIS,724900.0,12.0
BBC2 ,BROKEN CHAINS BOGOTA,NEW BALANCE,MASCULINO,TENIS,899900.0,1.0
BBC2 ,BROKEN CHAINS BOGOTA,NEW BALANCE,MASCULINO,TENIS,909900.0,23.0
BBC2 ,BROKEN CHAINS BOGOTA,NEW BALANCE,MASCULINO,TENIS,959900.0,17.0
BBC2 ,BROKEN CHAINS BOGOTA,NEW BALANCE,MASCULINO,TENIS,969900.0,11.0
BBC2 ,BROKEN CHAINS BOGOTA,NEW BALANCE,MASCULINO,TENIS,994900.0,36.0
BBC2 ,BROKEN CHAINS BOGOTA,NEW BALANCE,MASCULINO,TENIS,1019900.0,21.0
BBC2 ,BROKEN CHAINS BOGOTA,NEW BALANCE,MASCULINO,TENIS,1319900.0,12.0
BBC2 ,BROKEN CHAINS BOGOTA,NEW BALANCE,MASCULINO,TENIS,1399900.0,37.0
BBC2 ,BROKEN CHAINS BOGOTA,NEW BALANCE,UNISEX,MEDIAS,124900.0,36.0
BBC2 ,BROKEN CHAINS BOGOTA,NEW BALANCE,UNISEX,TENIS,659900.0,12.0
BBC2 ,BROKEN CHAINS BOGOTA,NEW BALANCE,UNISEX,TENIS,724900.0,32.0
BBC2 ,BROKEN CHAINS BOGOTA,NEW BALANCE,UNISEX,TENIS,899900.0,18.0
BBC2 ,BROKEN CHAINS BOGOTA,NEW BALANCE,UNISEX,TENIS,939900.0,1.0
BBC2 ,BROKEN CHAINS BOGOTA,NEW BALANCE,UNISEX,TENIS,959900.0,74.0
BBC2 ,BROKEN CHAINS BOGOTA,NEW BALANCE,UNISEX,TENIS,994900.0,12.0
BBC2 ,BROKEN CHAINS BOGOTA,NEW BALANCE,UNISEX,TENIS,999900.0,19.0
BBC2 ,BROKEN CHAINS BOGOTA,NEW BALANCE,UNISEX,TENIS,1204900.0,12.0
BBC2 ,BROKEN CHAINS BOGOTA,NEW BALANCE,UNISEX,TENIS,1399900.0,11.0
BBC2 ,BROKEN CHAINS BOGOTA,NEW BALANCE,UNISEX,TENIS,1599900.0,13.0
BBC2 ,BROKEN CHAINS BOGOTA,PILATOS,NO APLICA,MATERIAL DE EMPAQUE,70.0,330.0
BBC3 ,BROKEN CHAINS CALI,DIESEL ADULTO,FEMENINO,BOLSO,1799900.0,1.0
BBC3 ,BROKEN CHAINS CALI,DIESEL ADULTO,FEMENINO,BOLSO,2799900.0,1.0
BBC3 ,BROKEN CHAINS CALI,DIESEL ADULTO,FEMENINO,BUZO,1999900.0,3.0
BBC3 ,BROKEN CHAINS CALI,DIESEL ADULTO,FEMENINO,CAMISETA,499900.0,8.0
BBC3 ,BROKEN CHAINS CALI,DIESEL ADULTO,FEMENINO,CAMISETA,549900.0,10.0
BBC3 ,BROKEN CHAINS CALI,DIESEL ADULTO,FEMENINO,JEAN,999900.0,8.0
BBC3 ,BROKEN CHAINS CALI,DIESEL ADULTO,FEMENINO,JEAN,1149900.0,4.0
BBC3 ,BROKEN CHAINS CALI,DIESEL ADULTO,FEMENINO,JEAN,1749900.0,3.0
BBC3 ,BROKEN CHAINS CALI,DIESEL ADULTO,FEMENINO,JEAN,1799900.0,4.0
BBC3 ,BROKEN CHAINS CALI,DIESEL ADULTO,FEMENINO,JEAN,2099900.0,8.0
BBC3 ,BROKEN CHAINS CALI,DIESEL ADULTO,FEMENINO,TENIS,999900.0,1.0
BBC3 ,BROKEN CHAINS CALI,DIESEL ADULTO,FEMENINO,TENIS,2099900.0,11.0
BBC3 ,BROKEN CHAINS CALI,DIESEL ADULTO,FEMENINO,ZAPATOS,3199900.0,4.0
BBC3 ,BROKEN CHAINS CALI,DIESEL ADULTO,FEMENINO,ZAPATOS,4899900.0,4.0
BBC3 ,BROKEN CHAINS CALI,DIESEL ADULTO,MASCULINO,BILLETERA,899900.0,1.0
BBC3 ,BROKEN CHAINS CALI,DIESEL ADULTO,MASCULINO,BILLETERA,999900.0,1.0
BBC3 ,BROKEN CHAINS CALI,DIESEL ADULTO,MASCULINO,CAMISETA,499900.0,15.0
BBC3 ,BROKEN CHAINS CALI,DIESEL ADULTO,MASCULINO,CAMISETA,799900.0,9.0
BBC3 ,BROKEN CHAINS CALI,DIESEL ADULTO,MASCULINO,CHAQUETA,1949900.0,5.0
BBC3 ,BROKEN CHAINS CALI,DIESEL ADULTO,MASCULINO,JEAN,999900.0,9.0
BBC3 ,BROKEN CHAINS CALI,DIESEL ADULTO,MASCULINO,JEAN,1499900.0,4.0
BBC3 ,BROKEN CHAINS CALI,DIESEL ADULTO,MASCULINO,JEAN,1599900.0,5.0
BBC3 ,BROKEN CHAINS CALI,DIESEL ADULTO,MASCULINO,JEAN,1799900.0,4.0
BBC3 ,BROKEN CHAINS CALI,DIESEL ADULTO,MASCULINO,JEAN,2599900.0,5.0
BBC3 ,BROKEN CHAINS CALI,DIESEL ADULTO,MASCULINO,TENIS,2099900.0,21.0
BBC3 ,BROKEN CHAINS CALI,MONOIC,UNISEX,CAMISETA,220000.0,1.0
BBC3 ,BROKEN CHAINS CALI,MONOIC,UNISEX,PANTALON,400000.0,1.0
BBC3 ,BROKEN CHAINS CALI,MONOIC,UNISEX,PANTALON,415000.0,1.0
BBC3 ,BROKEN CHAINS CALI,NEW BALANCE,FEMENINO,CAMISETA,299900.0,8.0
BBC3 ,BROKEN CHAINS CALI,NEW BALANCE,FEMENINO,PANTALON,559900.0,8.0
BBC3 ,BROKEN CHAINS CALI,NEW BALANCE,FEMENINO,PANTALON,594900.0,8.0
BBC3 ,BROKEN CHAINS CALI,NEW BALANCE,FEMENINO,PANTALON,629900.0,8.0
BBC3 ,BROKEN CHAINS CALI,NEW BALANCE,FEMENINO,TENIS,599900.0,12.0
BBC3 ,BROKEN CHAINS CALI,NEW BALANCE,FEMENINO,TENIS,664900.0,12.0
BBC3 ,BROKEN CHAINS CALI,NEW BALANCE,FEMENINO,TENIS,844900.0,1.0
BBC3 ,BROKEN CHAINS CALI,NEW BALANCE,FEMENINO,TENIS,994900.0,22.0
BBC3 ,BROKEN CHAINS CALI,NEW BALANCE,MASCULINO,CAMISETA,264900.0,8.0
BBC3 ,BROKEN CHAINS CALI,NEW BALANCE,MASCULINO,CHAQUETA,1059900.0,4.0
BBC3 ,BROKEN CHAINS CALI,NEW BALANCE,MASCULINO,CHAQUETA,1289900.0,4.0
BBC3 ,BROKEN CHAINS CALI,NEW BALANCE,MASCULINO,MEDIAS,139900.0,12.0
BBC3 ,BROKEN CHAINS CALI,NEW BALANCE,MASCULINO,PANTALON,549900.0,8.0
BBC3 ,BROKEN CHAINS CALI,NEW BALANCE,MASCULINO,TENIS,599900.0,12.0
BBC3 ,BROKEN CHAINS CALI,NEW BALANCE,MASCULINO,TENIS,659900.0,12.0
BBC3 ,BROKEN CHAINS CALI,NEW BALANCE,MASCULINO,TENIS,909900.0,21.0
BBC3 ,BROKEN CHAINS CALI,NEW BALANCE,MASCULINO,TENIS,959900.0,13.0
BBC3 ,BROKEN CHAINS CALI,NEW BALANCE,MASCULINO,TENIS,969900.0,1.0
BBC3 ,BROKEN CHAINS CALI,NEW BALANCE,MASCULINO,TENIS,1019900.0,8.0
BBC3 ,BROKEN CHAINS CALI,NEW BALANCE,MASCULINO,TENIS,1399900.0,27.0
BBC3 ,BROKEN CHAINS CALI,NEW BALANCE,UNISEX,MEDIAS,124900.0,36.0
BBC3 ,BROKEN CHAINS CALI,NEW BALANCE,UNISEX,TENIS,724900.0,19.0
BBC3 ,BROKEN CHAINS CALI,NEW BALANCE,UNISEX,TENIS,844900.0,12.0
BBC3 ,BROKEN CHAINS CALI,NEW BALANCE,UNISEX,TENIS,899900.0,18.0
BBC3 ,BROKEN CHAINS CALI,NEW BALANCE,UNISEX,TENIS,959900.0,52.0
BBC3 ,BROKEN CHAINS CALI,NEW BALANCE,UNISEX,TENIS,964900.0,12.0
BBC3 ,BROKEN CHAINS CALI,NEW BALANCE,UNISEX,TENIS,994900.0,14.0
BBC3 ,BROKEN CHAINS CALI,NEW BALANCE,UNISEX,TENIS,999900.0,13.0
BBC3 ,BROKEN CHAINS CALI,NEW BALANCE,UNISEX,TENIS,1204900.0,12.0
BBC3 ,BROKEN CHAINS CALI,NEW BALANCE,UNISEX,TENIS,1319900.0,12.0
BBC3 ,BROKEN CHAINS CALI,NEW BALANCE,UNISEX,TENIS,1399900.0,15.0
BBC3 ,BROKEN CHAINS CALI,NEW BALANCE,UNISEX,TENIS,1599900.0,11.0
BBC3 ,BROKEN CHAINS CALI,PILATOS,NO APLICA,MATERIAL DE EMPAQUE,70.0,60.0
BBC4 ,BROKEN CHAINS PEREIRA,DIESEL ADULTO,FEMENINO,BOLSO,1799900.0,1.0
BBC4 ,BROKEN CHAINS PEREIRA,DIESEL ADULTO,FEMENINO,BOLSO,2799900.0,1.0
BBC4 ,BROKEN CHAINS PEREIRA,DIESEL ADULTO,FEMENINO,BOLSO,3599900.0,3.0
BBC4 ,BROKEN CHAINS PEREIRA,DIESEL ADULTO,FEMENINO,BOLSO,4499900.0,1.0
BBC4 ,BROKEN CHAINS PEREIRA,DIESEL ADULTO,FEMENINO,BUZO,1999900.0,3.0
BBC4 ,BROKEN CHAINS PEREIRA,DIESEL ADULTO,FEMENINO,CAMISETA,499900.0,8.0
BBC4 ,BROKEN CHAINS PEREIRA,DIESEL ADULTO,FEMENINO,CAMISETA,549900.0,10.0
BBC4 ,BROKEN CHAINS PEREIRA,DIESEL ADULTO,FEMENINO,CAMISETA,3999900.0,1.0
BBC4 ,BROKEN CHAINS PEREIRA,DIESEL ADULTO,FEMENINO,CHAQUETA,2999000.0,1.0
BBC4 ,BROKEN CHAINS PEREIRA,DIESEL ADULTO,FEMENINO,CHAQUETA,3499900.0,1.0
BBC4 ,BROKEN CHAINS PEREIRA,DIESEL ADULTO,FEMENINO,CHAQUETA,3599900.0,1.0
BBC4 ,BROKEN CHAINS PEREIRA,DIESEL ADULTO,FEMENINO,JEAN,999900.0,8.0
BBC4 ,BROKEN CHAINS PEREIRA,DIESEL ADULTO,FEMENINO,JEAN,1149900.0,4.0
BBC4 ,BROKEN CHAINS PEREIRA,DIESEL ADULTO,FEMENINO,JEAN,1749900.0,2.0
BBC4 ,BROKEN CHAINS PEREIRA,DIESEL ADULTO,FEMENINO,JEAN,1799900.0,4.0
BBC4 ,BROKEN CHAINS PEREIRA,DIESEL ADULTO,FEMENINO,JEAN,1999900.0,2.0
BBC4 ,BROKEN CHAINS PEREIRA,DIESEL ADULTO,FEMENINO,JEAN,2099900.0,5.0
BBC4 ,BROKEN CHAINS PEREIRA,DIESEL ADULTO,FEMENINO,JEAN,3199900.0,1.0
BBC4 ,BROKEN CHAINS PEREIRA,DIESEL ADULTO,FEMENINO,TENIS,2099900.0,11.0
BBC4 ,BROKEN CHAINS PEREIRA,DIESEL ADULTO,FEMENINO,ZAPATOS,3199900.0,4.0
BBC4 ,BROKEN CHAINS PEREIRA,DIESEL ADULTO,FEMENINO,ZAPATOS,3699900.0,1.0
BBC4 ,BROKEN CHAINS PEREIRA,DIESEL ADULTO,FEMENINO,ZAPATOS,4899900.0,5.0
BBC4 ,BROKEN CHAINS PEREIRA,DIESEL ADULTO,MASCULINO,BILLETERA,899900.0,1.0
BBC4 ,BROKEN CHAINS PEREIRA,DIESEL ADULTO,MASCULINO,BILLETERA,999900.0,1.0
